property_id,snapshot_month,property_age_years,size_sqft,bedrooms_bhk,amenity_count,historical_maintenance_count,maintenance_count_last_90d,historical_maintenance_cost,historical_avg_cost,days_since_last_maintenance,dominant_issue_category,next_month_maintenance_count,next_month_maintenance_cost,maintenance_risk_label,inspection_count,needs_attention_count,equipment_count,avg_equipment_age_years,critical_equipment_count
P00243,2024-05,15,750,1,2,0,0,0,0,0,APPLIANCE,0,0,0,0,0,3,6.5,0
P00243,2024-06,15,750,1,2,1,1,2014.33,2014.33,31,ELECTRICAL,0,0,0,2,0,3,6.5,0
P00243,2024-07,15,750,1,2,1,1,2014.33,2014.33,61,PLUMBING,0,0,0,1,0,3,6.5,0
P00243,2024-08,15,750,1,2,1,0,2014.33,2014.33,92,ELECTRICAL,0,0,0,2,0,3,6.5,0
P00243,2024-09,15,750,1,2,1,0,2014.33,2014.33,123,APPLIANCE,0,0,0,1,0,3,6.5,0
P00243,2024-10,15,750,1,2,1,0,2014.33,2014.33,153,ELECTRICAL,1,1323.37,1,1,0,3,6.5,0
P00243,2024-11,15,750,1,2,1,0,2014.33,2014.33,0,APPLIANCE,0,0,0,1,0,3,6.5,0
P00243,2024-12,15,750,1,2,2,1,3337.7,1668.85,30,APPLIANCE,0,0,0,0,0,3,6.5,0
P00243,2025-01,15,750,1,2,2,1,3337.7,1668.85,61,PLUMBING,0,0,0,2,2,3,6.5,0
P00243,2025-02,15,750,1,2,2,0,3337.7,1668.85,92,CLEANING,0,0,0,0,0,3,6.5,0
P00243,2025-03,15,750,1,2,2,0,3337.7,1668.85,120,PLUMBING,0,0,0,2,0,3,6.5,0
P00243,2025-04,15,750,1,2,2,0,3337.7,1668.85,151,CLEANING,1,1060.18,1,0,0,3,6.5,0
P00243,2025-05,15,750,1,2,2,0,3337.7,1668.85,0,PLUMBING,0,0,0,0,0,3,6.5,0
P00243,2025-06,15,750,1,2,3,1,4397.88,1465.96,31,AC,0,0,0,1,0,3,6.5,0
P00243,2025-07,15,750,1,2,3,1,4397.88,1465.96,61,PLUMBING,0,0,0,2,1,3,6.5,0
P00243,2025-08,15,750,1,2,3,0,4397.88,1465.96,92,CLEANING,0,0,0,3,1,3,6.5,0
P00243,2025-09,15,750,1,2,3,0,4397.88,1465.96,123,ELECTRICAL,0,0,0,2,1,3,6.5,0
P00243,2025-10,15,750,1,2,3,0,4397.88,1465.96,153,APPLIANCE,0,0,0,2,0,3,6.5,0
P00243,2025-11,15,750,1,2,3,0,4397.88,1465.96,184,ELECTRICAL,0,0,0,2,0,3,6.5,0
P00243,2025-12,15,750,1,2,3,0,4397.88,1465.96,214,ELECTRICAL,0,0,0,1,0,3,6.5,0
P00243,2026-01,15,750,1,2,3,0,4397.88,1465.96,245,PLUMBING,0,0,0,3,0,3,6.5,0
P00243,2026-02,15,750,1,2,3,0,4397.88,1465.96,276,CLEANING,0,0,0,0,0,3,6.5,0
P00243,2026-03,15,750,1,2,3,0,4397.88,1465.96,304,ELECTRICAL,0,0,0,2,0,3,6.5,0
P00243,2026-04,15,750,1,2,3,0,4397.88,1465.96,335,PLUMBING,0,0,0,0,0,3,6.5,0
P00243,2026-05,15,750,1,2,3,0,4397.88,1465.96,365,APPLIANCE,0,0,0,0,0,3,6.5,0
P00243,2026-06,15,750,1,2,3,0,4397.88,1465.96,396,AC,0,0,0,2,0,3,6.5,0
P00243,2026-07,15,750,1,2,3,0,4397.88,1465.96,426,CLEANING,0,0,0,3,0,3,6.5,0
P00243,2026-08,15,750,1,2,3,0,4397.88,1465.96,457,PLUMBING,0,0,0,2,0,3,6.5,0
P00243,2026-09,15,750,1,2,3,0,4397.88,1465.96,488,ELECTRICAL,0,0,0,2,0,3,6.5,0
P00243,2026-10,15,750,1,2,3,0,4397.88,1465.96,518,PLUMBING,0,0,0,2,1,3,6.5,0
P00243,2026-11,15,750,1,2,3,0,4397.88,1465.96,549,AC,0,0,0,1,0,3,6.5,0
P00243,2026-12,15,750,1,2,3,0,4397.88,1465.96,579,PLUMBING,2,8846.14,1,2,0,3,6.5,0
P00244,2024-01,19,1000,2,3,0,0,0,0,159,PLUMBING,0,0,0,2,1,1,7.2,1
P00244,2024-02,19,1000,2,3,0,0,0,0,130,AC,0,0,0,1,0,1,7.2,1
P00244,2024-03,19,1000,2,3,0,0,0,0,126,CLEANING,0,0,0,1,0,1,7.2,1
P00244,2024-04,19,1000,2,3,0,0,0,0,94,PLUMBING,0,0,0,2,0,1,7.2,1
P00244,2024-05,19,1000,2,3,0,0,0,0,143,ELECTRICAL,0,0,0,0,1,1,7.2,1
P00244,2024-06,19,1000,2,3,0,0,0,0,126,AC,0,0,0,1,0,1,7.2,1
P00244,2024-07,19,1000,2,3,0,0,0,0,28,CLEANING,0,0,0,2,0,1,7.2,1
P00244,2024-08,19,1000,2,3,0,0,0,0,100,PLUMBING,0,0,0,2,0,1,7.2,1
P00244,2024-09,19,1000,2,3,0,0,0,0,177,AC,0,0,0,2,0,1,7.2,1
P00244,2024-10,19,1000,2,3,0,0,0,0,85,AC,0,0,0,0,0,1,7.2,1
P00244,2024-11,19,1000,2,3,0,0,0,0,145,APPLIANCE,0,0,0,0,0,1,7.2,1
P00244,2024-12,19,1000,2,3,0,0,0,0,59,PLUMBING,0,0,0,0,1,1,7.2,1
P00244,2025-01,19,1000,2,3,0,0,0,0,24,AC,0,0,0,1,0,1,7.2,1
P00244,2025-02,19,1000,2,3,0,0,0,0,173,APPLIANCE,0,0,0,0,0,1,7.2,1
P00244,2025-03,19,1000,2,3,0,0,0,0,30,OTHER,0,0,0,0,0,1,7.2,1
P00244,2025-04,19,1000,2,3,0,0,0,0,170,PLUMBING,0,0,0,2,0,1,7.2,1
P00244,2025-05,19,1000,2,3,0,0,0,0,154,APPLIANCE,0,0,0,1,0,1,7.2,1
P00244,2025-06,19,1000,2,3,0,0,0,0,144,APPLIANCE,0,0,0,3,0,1,7.2,1
P00244,2025-07,19,1000,2,3,0,0,0,0,121,ELECTRICAL,0,0,0,2,1,1,7.2,1
P00244,2025-08,19,1000,2,3,0,0,0,0,97,APPLIANCE,0,0,0,2,0,1,7.2,1
P00244,2025-09,19,1000,2,3,0,0,0,0,78,AC,0,0,0,1,0,1,7.2,1
P00244,2025-10,19,1000,2,3,0,0,0,0,64,APPLIANCE,0,0,0,1,0,1,7.2,1
P00244,2025-11,19,1000,2,3,0,0,0,0,91,CLEANING,0,0,0,0,0,1,7.2,1
P00244,2025-12,19,1000,2,3,0,0,0,0,146,CLEANING,0,0,0,0,0,1,7.2,1
P00244,2026-01,19,1000,2,3,0,0,0,0,149,AC,0,0,0,3,1,1,7.2,1
P00244,2026-02,19,1000,2,3,0,0,0,0,55,PLUMBING,1,1156.36,1,2,0,1,7.2,1
P00244,2026-03,19,1000,2,3,0,0,0,0,0,CLEANING,0,0,0,0,0,1,7.2,1
P00244,2026-04,19,1000,2,3,1,1,1156.36,1156.36,31,APPLIANCE,1,2922.74,1,4,2,1,7.2,1
P00244,2026-05,19,1000,2,3,1,1,1156.36,1156.36,0,APPLIANCE,0,0,0,1,1,1,7.2,1
P00244,2026-06,19,1000,2,3,2,1,4079.1,2039.55,31,CLEANING,0,0,0,0,1,1,7.2,1
P00244,2026-07,19,1000,2,3,2,1,4079.1,2039.55,61,AC,0,0,0,1,0,1,7.2,1
P00244,2026-08,19,1000,2,3,2,0,4079.1,2039.55,92,AC,0,0,0,0,0,1,7.2,1
P00244,2026-09,19,1000,2,3,2,0,4079.1,2039.55,123,CLEANING,0,0,0,2,0,1,7.2,1
P00244,2026-10,19,1000,2,3,2,0,4079.1,2039.55,153,APPLIANCE,1,2298.16,1,4,0,1,7.2,1
P00244,2026-11,19,1000,2,3,2,0,4079.1,2039.55,0,ELECTRICAL,0,0,0,2,0,1,7.2,1
P00244,2026-12,19,1000,2,3,3,1,6377.26,2125.75,30,AC,0,0,0,1,0,1,7.2,1
P00245,2024-01,17,950,2,3,0,0,0,0,33,CLEANING,1,2972.32,1,0,0,6,5.5,2
P00245,2024-02,17,950,2,3,0,0,0,0,0,PLUMBING,0,0,0,1,0,6,5.5,2
P00245,2024-03,17,950,2,3,1,1,2972.32,2972.32,29,CLEANING,1,1758.49,1,4,1,6,5.5,2
P00245,2024-04,17,950,2,3,1,1,2972.32,2972.32,0,PLUMBING,0,0,0,2,1,6,5.5,2
P00245,2024-05,17,950,2,3,2,2,4730.81,2365.41,30,APPLIANCE,0,0,0,0,0,6,5.5,2
P00245,2024-06,17,950,2,3,2,1,4730.81,2365.41,61,PLUMBING,0,0,0,4,2,6,5.5,2
P00245,2024-07,17,950,2,3,2,0,4730.81,2365.41,91,PLUMBING,0,0,0,3,1,6,5.5,2
P00245,2024-08,17,950,2,3,2,0,4730.81,2365.41,122,ELECTRICAL,0,0,0,4,1,6,5.5,2
P00245,2024-09,17,950,2,3,2,0,4730.81,2365.41,153,PLUMBING,0,0,0,4,1,6,5.5,2
P00245,2024-10,17,950,2,3,2,0,4730.81,2365.41,183,AC,0,0,0,2,0,6,5.5,2
P00245,2024-11,17,950,2,3,2,0,4730.81,2365.41,214,CLEANING,1,1507.1,1,7,1,6,5.5,2
P00245,2024-12,17,950,2,3,2,0,4730.81,2365.41,0,PLUMBING,0,0,0,2,0,6,5.5,2
P00245,2025-01,17,950,2,3,3,1,6237.91,2079.3,31,ELECTRICAL,1,3566.72,1,0,0,6,5.5,2
P00245,2025-02,17,950,2,3,3,1,6237.91,2079.3,0,ELECTRICAL,0,0,0,3,0,6,5.5,2
P00245,2025-03,17,950,2,3,4,2,9804.63,2451.16,28,STRUCTURAL,1,1899.52,1,0,0,6,5.5,2
P00245,2025-04,17,950,2,3,4,1,9804.63,2451.16,0,ELECTRICAL,0,0,0,3,0,6,5.5,2
P00245,2025-05,17,950,2,3,5,2,11704.15,2340.83,30,PLUMBING,0,0,0,4,2,6,5.5,2
P00245,2025-06,17,950,2,3,5,1,11704.15,2340.83,61,STRUCTURAL,1,3930.79,1,1,0,6,5.5,2
P00245,2025-07,17,950,2,3,5,0,11704.15,2340.83,0,ELECTRICAL,0,0,0,1,0,6,5.5,2
P00245,2025-08,17,950,2,3,6,1,15634.94,2605.82,31,ELECTRICAL,1,3871.68,1,4,1,6,5.5,2
P00245,2025-09,17,950,2,3,6,1,15634.94,2605.82,0,ELECTRICAL,0,0,0,5,1,6,5.5,2
P00245,2025-10,17,950,2,3,7,1,19506.62,2786.66,30,CLEANING,0,0,0,1,0,6,5.5,2
P00245,2025-11,17,950,2,3,7,1,19506.62,2786.66,61,AC,0,0,0,2,0,6,5.5,2
P00245,2025-12,17,950,2,3,7,0,19506.62,2786.66,91,AC,1,2208,1,2,0,6,5.5,2
P00245,2026-01,17,950,2,3,7,0,19506.62,2786.66,0,PLUMBING,1,2718.12,1,0,0,6,5.5,2
P00245,2026-02,17,950,2,3,8,1,21714.62,2714.33,0,ELECTRICAL,1,1996.94,1,3,0,6,5.5,2
P00245,2026-03,17,950,2,3,9,2,24432.74,2714.75,0,PLUMBING,0,0,0,0,0,6,5.5,2
P00245,2026-04,17,950,2,3,10,3,26429.68,2642.97,31,APPLIANCE,1,3567.23,1,1,0,6,5.5,2
P00245,2026-05,17,950,2,3,10,2,26429.68,2642.97,0,CLEANING,0,0,0,0,0,6,5.5,2
P00245,2026-06,17,950,2,3,11,1,29996.91,2726.99,31,PLUMBING,0,0,0,2,0,6,5.5,2
P00245,2026-07,17,950,2,3,11,1,29996.91,2726.99,61,PLUMBING,1,1454.94,1,1,1,6,5.5,2
P00245,2026-08,17,950,2,3,11,0,29996.91,2726.99,0,PLUMBING,2,10068.28,1,1,0,6,5.5,2
P00245,2026-09,17,950,2,3,12,1,31451.85,2620.99,0,CLEANING,0,0,0,1,1,6,5.5,2
P00245,2026-10,17,950,2,3,14,3,41520.13,2965.72,30,AC,1,1381.92,1,4,1,6,5.5,2
P00245,2026-11,17,950,2,3,14,2,41520.13,2965.72,0,CLEANING,0,0,0,2,1,6,5.5,2
P00245,2026-12,17,950,2,3,15,1,42902.05,2860.14,30,CLEANING,0,0,0,3,0,6,5.5,2
P00246,2024-01,2,1350,2,1,0,0,0,0,176,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00246,2024-02,2,1350,2,1,0,0,0,0,80,ELECTRICAL,0,0,0,2,0,1,3.2,0
P00246,2024-03,2,1350,2,1,0,0,0,0,70,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00246,2024-04,2,1350,2,1,0,0,0,0,96,ELECTRICAL,0,0,0,4,0,1,3.2,0
P00246,2024-05,2,1350,2,1,0,0,0,0,119,ELECTRICAL,0,0,0,0,0,1,3.2,0
P00246,2024-06,2,1350,2,1,0,0,0,0,178,CLEANING,0,0,0,2,0,1,3.2,0
P00246,2024-07,2,1350,2,1,0,0,0,0,40,ELECTRICAL,0,0,0,0,0,1,3.2,0
P00246,2024-08,2,1350,2,1,0,0,0,0,130,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00246,2024-09,2,1350,2,1,0,0,0,0,171,APPLIANCE,0,0,0,3,0,1,3.2,0
P00246,2024-10,2,1350,2,1,0,0,0,0,141,ELECTRICAL,0,0,0,0,0,1,3.2,0
P00246,2024-11,2,1350,2,1,0,0,0,0,175,AC,0,0,0,1,0,1,3.2,0
P00246,2024-12,2,1350,2,1,0,0,0,0,31,ELECTRICAL,0,0,0,3,0,1,3.2,0
P00246,2025-01,2,1350,2,1,0,0,0,0,149,STRUCTURAL,0,0,0,0,0,1,3.2,0
P00246,2025-02,2,1350,2,1,0,0,0,0,31,STRUCTURAL,0,0,0,2,0,1,3.2,0
P00246,2025-03,2,1350,2,1,0,0,0,0,156,ELECTRICAL,0,0,0,2,0,1,3.2,0
P00246,2025-04,2,1350,2,1,0,0,0,0,78,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00246,2025-05,2,1350,2,1,0,0,0,0,117,AC,0,0,0,3,1,1,3.2,0
P00246,2025-06,2,1350,2,1,0,0,0,0,122,ELECTRICAL,0,0,0,2,0,1,3.2,0
P00246,2025-07,2,1350,2,1,0,0,0,0,131,ELECTRICAL,0,0,0,2,1,1,3.2,0
P00246,2025-08,2,1350,2,1,0,0,0,0,95,ELECTRICAL,0,0,0,0,0,1,3.2,0
P00246,2025-09,2,1350,2,1,0,0,0,0,171,APPLIANCE,0,0,0,1,0,1,3.2,0
P00246,2025-10,2,1350,2,1,0,0,0,0,113,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00246,2025-11,2,1350,2,1,0,0,0,0,53,APPLIANCE,0,0,0,0,0,1,3.2,0
P00246,2025-12,2,1350,2,1,0,0,0,0,26,APPLIANCE,0,0,0,1,0,1,3.2,0
P00246,2026-01,2,1350,2,1,0,0,0,0,152,ELECTRICAL,0,0,0,2,0,1,3.2,0
P00246,2026-02,2,1350,2,1,0,0,0,0,96,AC,0,0,0,0,0,1,3.2,0
P00246,2026-03,2,1350,2,1,0,0,0,0,105,ELECTRICAL,0,0,0,2,0,1,3.2,0
P00246,2026-04,2,1350,2,1,0,0,0,0,84,STRUCTURAL,0,0,0,2,0,1,3.2,0
P00246,2026-05,2,1350,2,1,0,0,0,0,158,PLUMBING,0,0,0,0,0,1,3.2,0
P00246,2026-06,2,1350,2,1,0,0,0,0,160,STRUCTURAL,0,0,0,1,0,1,3.2,0
P00246,2026-07,2,1350,2,1,0,0,0,0,179,APPLIANCE,0,0,0,1,0,1,3.2,0
P00246,2026-08,2,1350,2,1,0,0,0,0,135,ELECTRICAL,0,0,0,0,0,1,3.2,0
P00246,2026-09,2,1350,2,1,0,0,0,0,164,CLEANING,0,0,0,3,1,1,3.2,0
P00246,2026-10,2,1350,2,1,0,0,0,0,61,CLEANING,0,0,0,1,0,1,3.2,0
P00246,2026-11,2,1350,2,1,0,0,0,0,59,AC,0,0,0,1,0,1,3.2,0
P00246,2026-12,2,1350,2,1,0,0,0,0,154,ELECTRICAL,0,0,0,1,0,1,3.2,0
P00247,2024-01,4,1050,3,2,0,0,0,0,132,CLEANING,0,0,0,0,0,2,2.6,2
P00247,2024-02,4,1050,3,2,0,0,0,0,40,APPLIANCE,0,0,0,2,0,2,2.6,2
P00247,2024-03,4,1050,3,2,0,0,0,0,83,APPLIANCE,0,0,0,1,0,2,2.6,2
P00247,2024-04,4,1050,3,2,0,0,0,0,124,AC,0,0,0,2,1,2,2.6,2
P00247,2024-05,4,1050,3,2,0,0,0,0,114,APPLIANCE,0,0,0,1,0,2,2.6,2
P00247,2024-06,4,1050,3,2,0,0,0,0,24,APPLIANCE,1,1224.5,1,1,0,2,2.6,2
P00247,2024-07,4,1050,3,2,0,0,0,0,0,STRUCTURAL,0,0,0,0,0,2,2.6,2
P00247,2024-08,4,1050,3,2,1,1,1224.5,1224.5,31,APPLIANCE,0,0,0,1,0,2,2.6,2
P00247,2024-09,4,1050,3,2,1,1,1224.5,1224.5,62,AC,1,762.51,1,1,1,2,2.6,2
P00247,2024-10,4,1050,3,2,1,0,1224.5,1224.5,0,AC,0,0,0,1,1,2,2.6,2
P00247,2024-11,4,1050,3,2,2,1,1987.01,993.5,31,AC,0,0,0,2,1,2,2.6,2
P00247,2024-12,4,1050,3,2,2,1,1987.01,993.5,61,PLUMBING,0,0,0,1,0,2,2.6,2
P00247,2025-01,4,1050,3,2,2,0,1987.01,993.5,92,PLUMBING,0,0,0,2,0,2,2.6,2
P00247,2025-02,4,1050,3,2,2,0,1987.01,993.5,123,STRUCTURAL,0,0,0,2,0,2,2.6,2
P00247,2025-03,4,1050,3,2,2,0,1987.01,993.5,151,AC,0,0,0,2,0,2,2.6,2
P00247,2025-04,4,1050,3,2,2,0,1987.01,993.5,182,STRUCTURAL,0,0,0,0,0,2,2.6,2
P00247,2025-05,4,1050,3,2,2,0,1987.01,993.5,212,AC,0,0,0,0,0,2,2.6,2
P00247,2025-06,4,1050,3,2,2,0,1987.01,993.5,243,CLEANING,0,0,0,2,0,2,2.6,2
P00247,2025-07,4,1050,3,2,2,0,1987.01,993.5,273,PLUMBING,0,0,0,2,1,2,2.6,2
P00247,2025-08,4,1050,3,2,2,0,1987.01,993.5,304,APPLIANCE,0,0,0,1,0,2,2.6,2
P00247,2025-09,4,1050,3,2,2,0,1987.01,993.5,335,APPLIANCE,0,0,0,1,0,2,2.6,2
P00247,2025-10,4,1050,3,2,2,0,1987.01,993.5,365,STRUCTURAL,0,0,0,0,0,2,2.6,2
P00247,2025-11,4,1050,3,2,2,0,1987.01,993.5,396,CLEANING,0,0,0,0,0,2,2.6,2
P00247,2025-12,4,1050,3,2,2,0,1987.01,993.5,426,APPLIANCE,0,0,0,3,0,2,2.6,2
P00247,2026-01,4,1050,3,2,2,0,1987.01,993.5,457,AC,0,0,0,1,0,2,2.6,2
P00247,2026-02,4,1050,3,2,2,0,1987.01,993.5,488,STRUCTURAL,0,0,0,2,1,2,2.6,2
P00247,2026-03,4,1050,3,2,2,0,1987.01,993.5,516,STRUCTURAL,0,0,0,0,0,2,2.6,2
P00247,2026-04,4,1050,3,2,2,0,1987.01,993.5,547,AC,0,0,0,1,0,2,2.6,2
P00247,2026-05,4,1050,3,2,2,0,1987.01,993.5,577,PLUMBING,0,0,0,1,0,2,2.6,2
P00247,2026-06,4,1050,3,2,2,0,1987.01,993.5,608,PLUMBING,0,0,0,1,1,2,2.6,2
P00247,2026-07,4,1050,3,2,2,0,1987.01,993.5,638,AC,0,0,0,1,0,2,2.6,2
P00247,2026-08,4,1050,3,2,2,0,1987.01,993.5,669,APPLIANCE,1,948.36,1,3,0,2,2.6,2
P00247,2026-09,4,1050,3,2,2,0,1987.01,993.5,0,PLUMBING,0,0,0,1,0,2,2.6,2
P00247,2026-10,4,1050,3,2,3,1,2935.37,978.46,30,AC,0,0,0,2,0,2,2.6,2
P00247,2026-11,4,1050,3,2,3,1,2935.37,978.46,61,STRUCTURAL,0,0,0,0,0,2,2.6,2
P00247,2026-12,4,1050,3,2,3,0,2935.37,978.46,91,STRUCTURAL,1,1039.73,1,1,0,2,2.6,2
P00248,2024-01,29,1650,4,1,0,0,0,0,137,CLEANING,1,4247.61,1,2,1,3,7,3
P00248,2024-02,29,1650,4,1,0,0,0,0,0,ELECTRICAL,0,0,0,1,0,3,7,3
P00248,2024-03,29,1650,4,1,1,1,4247.61,4247.61,29,OTHER,0,0,0,3,1,3,7,3
P00248,2024-04,29,1650,4,1,1,1,4247.61,4247.61,60,AC,0,0,0,1,0,3,7,3
P00248,2024-05,29,1650,4,1,1,1,4247.61,4247.61,90,OTHER,0,0,0,4,0,3,7,3
P00248,2024-06,29,1650,4,1,1,0,4247.61,4247.61,121,AC,0,0,0,0,0,3,7,3
P00248,2024-07,29,1650,4,1,1,0,4247.61,4247.61,151,APPLIANCE,0,0,0,2,0,3,7,3
P00248,2024-08,29,1650,4,1,1,0,4247.61,4247.61,182,ELECTRICAL,1,1346.11,1,2,0,3,7,3
P00248,2024-09,29,1650,4,1,1,0,4247.61,4247.61,0,ELECTRICAL,1,3341.92,1,0,0,3,7,3
P00248,2024-10,29,1650,4,1,2,1,5593.72,2796.86,0,PLUMBING,1,4116.09,1,1,0,3,7,3
P00248,2024-11,29,1650,4,1,3,2,8935.64,2978.55,0,AC,1,3010.22,1,3,0,3,7,3
P00248,2024-12,29,1650,4,1,4,2,13051.73,3262.93,0,PLUMBING,0,0,0,1,0,3,7,3
P00248,2025-01,29,1650,4,1,5,2,16061.95,3212.39,31,AC,1,3938.95,1,1,0,3,7,3
P00248,2025-02,29,1650,4,1,5,1,16061.95,3212.39,0,APPLIANCE,2,5135.26,1,4,1,3,7,3
P00248,2025-03,29,1650,4,1,6,2,20000.9,3333.48,0,APPLIANCE,2,5502,1,4,1,3,7,3
P00248,2025-04,29,1650,4,1,8,3,25136.16,3142.02,0,APPLIANCE,0,0,0,2,0,3,7,3
P00248,2025-05,29,1650,4,1,10,5,30638.16,3063.82,30,PLUMBING,1,4449.46,1,4,2,3,7,3
P00248,2025-06,29,1650,4,1,10,2,30638.16,3063.82,0,ELECTRICAL,1,2033.6,1,5,3,3,7,3
P00248,2025-07,29,1650,4,1,11,1,35087.62,3189.78,0,ELECTRICAL,1,1484.32,1,3,1,3,7,3
P00248,2025-08,29,1650,4,1,12,2,37121.22,3093.43,0,APPLIANCE,0,0,0,2,1,3,7,3
P00248,2025-09,29,1650,4,1,13,2,38605.54,2969.66,31,AC,1,3536.85,1,1,1,3,7,3
P00248,2025-10,29,1650,4,1,13,1,38605.54,2969.66,0,APPLIANCE,1,7024.76,1,5,1,3,7,3
P00248,2025-11,29,1650,4,1,14,1,42142.39,3010.17,0,AC,0,0,0,5,2,3,7,3
P00248,2025-12,29,1650,4,1,15,2,49167.15,3277.81,30,PLUMBING,0,0,0,2,1,3,7,3
P00248,2026-01,29,1650,4,1,15,1,49167.15,3277.81,61,OTHER,0,0,0,0,1,3,7,3
P00248,2026-02,29,1650,4,1,15,0,49167.15,3277.81,92,APPLIANCE,0,0,0,1,0,3,7,3
P00248,2026-03,29,1650,4,1,15,0,49167.15,3277.81,120,OTHER,1,2406.21,1,5,2,3,7,3
P00248,2026-04,29,1650,4,1,15,0,49167.15,3277.81,0,APPLIANCE,0,0,0,2,0,3,7,3
P00248,2026-05,29,1650,4,1,16,1,51573.36,3223.34,30,AC,2,7152.64,1,3,0,3,7,3
P00248,2026-06,29,1650,4,1,16,1,51573.36,3223.34,0,AC,0,0,0,7,0,3,7,3
P00248,2026-07,29,1650,4,1,18,2,58726,3262.56,30,PLUMBING,1,2474.96,1,1,0,3,7,3
P00248,2026-08,29,1650,4,1,18,2,58726,3262.56,0,APPLIANCE,1,3646.55,1,2,0,3,7,3
P00248,2026-09,29,1650,4,1,19,1,61200.96,3221.1,0,APPLIANCE,0,0,0,3,1,3,7,3
P00248,2026-10,29,1650,4,1,20,2,64847.51,3242.38,30,APPLIANCE,0,0,0,2,2,3,7,3
P00248,2026-11,29,1650,4,1,20,1,64847.51,3242.38,61,AC,2,8134.49,1,4,1,3,7,3
P00248,2026-12,29,1650,4,1,20,0,64847.51,3242.38,0,APPLIANCE,2,6608.59,1,3,1,3,7,3
P00249,2024-01,25,800,2,3,0,0,0,0,115,APPLIANCE,1,3441.57,1,4,0,2,6.3,1
P00249,2024-02,25,800,2,3,0,0,0,0,0,APPLIANCE,0,0,0,1,0,2,6.3,1
P00249,2024-03,25,800,2,3,1,1,3441.57,3441.57,29,APPLIANCE,0,0,0,0,0,2,6.3,1
P00249,2024-04,25,800,2,3,1,1,3441.57,3441.57,60,CLEANING,0,0,0,2,0,2,6.3,1
P00249,2024-05,25,800,2,3,1,1,3441.57,3441.57,90,PLUMBING,0,0,0,5,2,2,6.3,1
P00249,2024-06,25,800,2,3,1,0,3441.57,3441.57,121,APPLIANCE,0,0,0,2,1,2,6.3,1
P00249,2024-07,25,800,2,3,1,0,3441.57,3441.57,151,STRUCTURAL,0,0,0,1,0,2,6.3,1
P00249,2024-08,25,800,2,3,1,0,3441.57,3441.57,182,APPLIANCE,0,0,0,1,0,2,6.3,1
P00249,2024-09,25,800,2,3,1,0,3441.57,3441.57,213,CLEANING,0,0,0,0,0,2,6.3,1
P00249,2024-10,25,800,2,3,1,0,3441.57,3441.57,243,APPLIANCE,0,0,0,3,1,2,6.3,1
P00249,2024-11,25,800,2,3,1,0,3441.57,3441.57,274,APPLIANCE,0,0,0,2,0,2,6.3,1
P00249,2024-12,25,800,2,3,1,0,3441.57,3441.57,304,APPLIANCE,0,0,0,1,0,2,6.3,1
P00249,2025-01,25,800,2,3,1,0,3441.57,3441.57,335,AC,1,1645.16,1,3,1,2,6.3,1
P00249,2025-02,25,800,2,3,1,0,3441.57,3441.57,0,APPLIANCE,0,0,0,2,0,2,6.3,1
P00249,2025-03,25,800,2,3,2,1,5086.73,2543.37,28,PLUMBING,0,0,0,1,0,2,6.3,1
P00249,2025-04,25,800,2,3,2,1,5086.73,2543.37,59,APPLIANCE,0,0,0,2,0,2,6.3,1
P00249,2025-05,25,800,2,3,2,1,5086.73,2543.37,89,APPLIANCE,0,0,0,4,1,2,6.3,1
P00249,2025-06,25,800,2,3,2,0,5086.73,2543.37,120,APPLIANCE,2,10760.05,1,3,0,2,6.3,1
P00249,2025-07,25,800,2,3,2,0,5086.73,2543.37,0,OTHER,0,0,0,2,1,2,6.3,1
P00249,2025-08,25,800,2,3,4,2,15846.78,3961.69,31,OTHER,1,3135.75,1,0,0,2,6.3,1
P00249,2025-09,25,800,2,3,4,2,15846.78,3961.69,0,CLEANING,0,0,0,0,0,2,6.3,1
P00249,2025-10,25,800,2,3,5,1,18982.53,3796.51,30,APPLIANCE,1,6127.77,1,3,1,2,6.3,1
P00249,2025-11,25,800,2,3,5,1,18982.53,3796.51,0,ELECTRICAL,0,0,0,0,0,2,6.3,1
P00249,2025-12,25,800,2,3,6,1,25110.3,4185.05,30,APPLIANCE,0,0,0,3,1,2,6.3,1
P00249,2026-01,25,800,2,3,6,1,25110.3,4185.05,61,STRUCTURAL,0,0,0,2,0,2,6.3,1
P00249,2026-02,25,800,2,3,6,0,25110.3,4185.05,92,OTHER,0,0,0,3,0,2,6.3,1
P00249,2026-03,25,800,2,3,6,0,25110.3,4185.05,120,AC,0,0,0,3,0,2,6.3,1
P00249,2026-04,25,800,2,3,6,0,25110.3,4185.05,151,CLEANING,0,0,0,2,0,2,6.3,1
P00249,2026-05,25,800,2,3,6,0,25110.3,4185.05,181,ELECTRICAL,2,4093.27,1,1,0,2,6.3,1
P00249,2026-06,25,800,2,3,6,0,25110.3,4185.05,0,PLUMBING,1,2106.74,1,5,0,2,6.3,1
P00249,2026-07,25,800,2,3,8,2,29203.57,3650.45,0,CLEANING,0,0,0,3,1,2,6.3,1
