city,area_locality,year_month,property_count,application_count,agreement_start_count,average_monthly_rent,demand_lag_1_month,demand_lag_2_month,demand_growth_1_month,next_month_demand,occupancy_rate,vacancy_rate,available_unit_count
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-06,3,0,0,19866.67,0,1,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-07,3,0,0,19866.67,0,0,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-08,3,0,0,19866.67,0,0,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-09,3,0,0,19866.67,0,0,0.0,1,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-10,3,1,0,19866.67,0,0,1.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-11,3,0,0,19866.67,1,0,-1.0,1,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2025-12,3,1,0,19866.67,0,0,1.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-01,3,0,0,19866.67,1,2,-1.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-02,3,0,0,19866.67,0,1,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-03,3,0,0,19866.67,0,0,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-04,3,0,0,19866.67,0,0,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-05,3,0,0,19866.67,0,0,0.0,0,0,1,0
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj",2026-06,3,0,0,19866.67,0,1,0.0,0,0,1,0
Delhi,Gautam Nagar,2024-01,8,1,0,37187.5,0,0,1.0,0,0,1,0
Delhi,Gautam Nagar,2024-02,8,0,0,37187.5,1,0,-1.0,0,0,1,0
Delhi,Gautam Nagar,2024-03,8,0,0,37187.5,0,0,0.0,1,0,1,0
Delhi,Gautam Nagar,2024-04,8,1,0,37187.5,0,0,1.0,2,0,1,0
Delhi,Gautam Nagar,2024-05,8,2,0,37187.5,1,0,1.0,1,0,1,0
Delhi,Gautam Nagar,2024-06,8,1,3,37187.5,2,0,-0.5,1,0,1,0
Delhi,Gautam Nagar,2024-07,8,1,0,37187.5,1,0,0.0,0,0,1,0
Delhi,Gautam Nagar,2024-08,8,0,0,37187.5,1,0,-1.0,1,0,1,0
Delhi,Gautam Nagar,2024-09,8,1,0,37187.5,0,0,1.0,2,0,1,0
Delhi,Gautam Nagar,2024-10,8,2,0,37187.5,1,0,1.0,3,0,1,0
Delhi,Gautam Nagar,2024-11,8,3,0,37187.5,2,0,0.5,0,0,1,0
Delhi,Gautam Nagar,2024-12,8,0,0,37187.5,3,0,-1.0,1,0,1,0
Delhi,Gautam Nagar,2025-01,8,1,0,37187.5,0,0,1.0,4,0,1,0
Delhi,Gautam Nagar,2025-02,8,4,0,37187.5,1,0,3.0,0,0,1,0
Delhi,Gautam Nagar,2025-03,8,0,3,37187.5,4,1,-1.0,1,0,1,0
Delhi,Gautam Nagar,2025-04,8,1,0,37187.5,0,0,1.0,0,0,1,0
Delhi,Gautam Nagar,2025-05,8,0,0,37187.5,1,0,-1.0,1,0,1,0
Delhi,Gautam Nagar,2025-06,8,1,1,37187.5,0,1,1.0,0,0,1,0
Delhi,Gautam Nagar,2025-07,8,0,0,37187.5,1,2,-1.0,0,0,1,0
Delhi,Gautam Nagar,2025-08,8,0,0,37187.5,0,1,0.0,1,0,1,0
Delhi,Gautam Nagar,2025-09,8,1,0,37187.5,0,1,1.0,2,0,1,0
Delhi,Gautam Nagar,2025-10,8,2,0,37187.5,1,0,1.0,1,0,1,0
Delhi,Gautam Nagar,2025-11,8,1,0,37187.5,2,1,-0.5,1,0,1,0
Delhi,Gautam Nagar,2025-12,8,1,0,37187.5,1,2,0.0,0,0,1,0
Delhi,Gautam Nagar,2026-01,8,0,0,37187.5,1,3,-1.0,0,0,1,0
Delhi,Gautam Nagar,2026-02,8,0,0,37187.5,0,1,0.0,0,0,1,0
Delhi,Gautam Nagar,2026-03,8,0,0,37187.5,0,1,0.0,0,0,1,0
Delhi,Gautam Nagar,2026-04,8,0,0,37187.5,0,4,0.0,0,0,1,0
Delhi,Gautam Nagar,2026-05,8,0,0,37187.5,0,0,0.0,0,0,1,0
Delhi,Gautam Nagar,2026-06,8,0,0,37187.5,0,1,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-01,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-02,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-03,2,0,0,20000.0,0,0,0.0,1,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-04,2,1,0,20000.0,0,0,1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-05,2,0,0,20000.0,1,0,-1.0,1,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-06,2,1,0,20000.0,0,0,1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-07,2,0,0,20000.0,1,0,-1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-08,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-09,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-10,2,0,0,20000.0,0,0,0.0,1,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-11,2,1,0,20000.0,0,0,1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2024-12,2,0,0,20000.0,1,0,-1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-01,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-02,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-03,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-04,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-05,2,0,0,20000.0,0,0,0.0,1,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-06,2,1,0,20000.0,0,1,1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-07,2,0,0,20000.0,1,0,-1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-08,2,0,0,20000.0,0,1,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-09,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-10,2,0,0,20000.0,0,0,0.0,1,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-11,2,1,0,20000.0,0,0,1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2025-12,2,0,0,20000.0,1,0,-1.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-01,2,0,0,20000.0,0,1,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-02,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-03,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-04,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-05,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",2026-06,2,0,0,20000.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2024-01,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2024-02,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2024-03,3,0,0,8600.0,0,0,0.0,1,0,1,0
Delhi,Gharoli,2024-04,3,1,0,8600.0,0,0,1.0,0,0,1,0
Delhi,Gharoli,2024-05,3,0,0,8600.0,1,0,-1.0,0,0,1,0
Delhi,Gharoli,2024-06,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2024-07,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2024-08,3,0,0,8600.0,0,0,0.0,1,0,1,0
Delhi,Gharoli,2024-09,3,1,0,8600.0,0,0,1.0,0,0,1,0
Delhi,Gharoli,2024-10,3,0,0,8600.0,1,0,-1.0,0,0,1,0
Delhi,Gharoli,2024-11,3,0,0,8600.0,0,0,0.0,2,0,1,0
Delhi,Gharoli,2024-12,3,2,0,8600.0,0,0,2.0,0,0,1,0
Delhi,Gharoli,2025-01,3,0,0,8600.0,2,0,-1.0,0,0,1,0
Delhi,Gharoli,2025-02,3,0,0,8600.0,0,2,0.0,0,0,1,0
Delhi,Gharoli,2025-03,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2025-04,3,0,0,8600.0,0,0,0.0,1,0,1,0
Delhi,Gharoli,2025-05,3,1,0,8600.0,0,0,1.0,0,0,1,0
Delhi,Gharoli,2025-06,3,0,0,8600.0,1,1,-1.0,0,0,1,0
Delhi,Gharoli,2025-07,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2025-08,3,0,0,8600.0,0,0,0.0,1,0,1,0
Delhi,Gharoli,2025-09,3,1,0,8600.0,0,0,1.0,1,0,1,0
Delhi,Gharoli,2025-10,3,1,5,8600.0,1,0,0.0,1,0,1,0
Delhi,Gharoli,2025-11,3,1,0,8600.0,1,1,0.0,1,0,1,0
Delhi,Gharoli,2025-12,3,1,0,8600.0,1,0,0.0,0,0,1,0
Delhi,Gharoli,2026-01,3,0,0,8600.0,1,0,-1.0,0,0,1,0
Delhi,Gharoli,2026-02,3,0,0,8600.0,0,1,0.0,0,0,1,0
Delhi,Gharoli,2026-03,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2026-04,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2026-05,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Gharoli,2026-06,3,0,0,8600.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2024-01,6,1,0,10950.0,0,0,1.0,0,0,1,0
Delhi,Ghitorni,2024-02,6,0,0,10950.0,1,0,-1.0,1,0,1,0
Delhi,Ghitorni,2024-03,6,1,0,10950.0,0,0,1.0,0,0,1,0
Delhi,Ghitorni,2024-04,6,0,0,10950.0,1,0,-1.0,0,0,1,0
Delhi,Ghitorni,2024-05,6,0,0,10950.0,0,0,0.0,1,0,1,0
Delhi,Ghitorni,2024-06,6,1,0,10950.0,0,0,1.0,0,0,1,0
Delhi,Ghitorni,2024-07,6,0,1,10950.0,1,0,-1.0,0,0,1,0
Delhi,Ghitorni,2024-08,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2024-09,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2024-10,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2024-11,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2024-12,6,0,0,10950.0,0,0,0.0,1,0,1,0
Delhi,Ghitorni,2025-01,6,1,0,10950.0,0,0,1.0,2,0,1,0
Delhi,Ghitorni,2025-02,6,2,1,10950.0,1,0,1.0,0,0,1,0
Delhi,Ghitorni,2025-03,6,0,0,10950.0,2,1,-1.0,0,0,1,0
Delhi,Ghitorni,2025-04,6,0,0,10950.0,0,0,0.0,1,0,1,0
Delhi,Ghitorni,2025-05,6,1,0,10950.0,0,1,1.0,0,0,1,0
Delhi,Ghitorni,2025-06,6,0,0,10950.0,1,0,-1.0,0,0,1,0
Delhi,Ghitorni,2025-07,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2025-08,6,0,0,10950.0,0,1,0.0,1,0,1,0
Delhi,Ghitorni,2025-09,6,1,0,10950.0,0,0,1.0,0,0,1,0
Delhi,Ghitorni,2025-10,6,0,0,10950.0,1,0,-1.0,1,0,1,0
Delhi,Ghitorni,2025-11,6,1,0,10950.0,0,0,1.0,0,0,1,0
Delhi,Ghitorni,2025-12,6,0,0,10950.0,1,0,-1.0,0,0,1,0
Delhi,Ghitorni,2026-01,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2026-02,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2026-03,6,0,0,10950.0,0,1,0.0,0,0,1,0
Delhi,Ghitorni,2026-04,6,0,0,10950.0,0,2,0.0,0,0,1,0
Delhi,Ghitorni,2026-05,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Ghitorni,2026-06,6,0,0,10950.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-01,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-02,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-03,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-04,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-05,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-06,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-07,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-08,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-09,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-10,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-11,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2024-12,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2025-01,2,0,0,4000.0,0,0,0.0,1,0,1,0
Delhi,Gopalpur,2025-02,2,1,0,4000.0,0,0,1.0,0,0,1,0
Delhi,Gopalpur,2025-03,2,0,0,4000.0,1,0,-1.0,0,0,1,0
Delhi,Gopalpur,2025-04,2,0,0,4000.0,0,0,0.0,1,0,1,0
Delhi,Gopalpur,2025-05,2,1,0,4000.0,0,0,1.0,0,0,1,0
Delhi,Gopalpur,2025-06,2,0,0,4000.0,1,0,-1.0,0,0,1,0
Delhi,Gopalpur,2025-07,2,0,0,4000.0,0,0,0.0,1,0,1,0
Delhi,Gopalpur,2025-08,2,1,3,4000.0,0,0,1.0,0,0,1,0
Delhi,Gopalpur,2025-09,2,0,0,4000.0,1,0,-1.0,0,0,1,0
Delhi,Gopalpur,2025-10,2,0,0,4000.0,0,0,0.0,1,0,1,0
Delhi,Gopalpur,2025-11,2,1,0,4000.0,0,0,1.0,0,0,1,0
Delhi,Gopalpur,2025-12,2,0,2,4000.0,1,0,-1.0,0,0,1,0
Delhi,Gopalpur,2026-01,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2026-02,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2026-03,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2026-04,2,0,0,4000.0,0,1,0.0,0,0,1,0
Delhi,Gopalpur,2026-05,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Gopalpur,2026-06,2,0,0,4000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-01,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-02,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-03,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-04,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-05,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-06,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-07,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2024-08,2,0,0,13000.0,0,0,0.0,1,0,1,0
Delhi,Govindpuri Main,2024-09,2,1,0,13000.0,0,0,1.0,0,0,1,0
Delhi,Govindpuri Main,2024-10,2,0,0,13000.0,1,0,-1.0,1,0,1,0
Delhi,Govindpuri Main,2024-11,2,1,0,13000.0,0,0,1.0,0,0,1,0
Delhi,Govindpuri Main,2024-12,2,0,0,13000.0,1,0,-1.0,0,0,1,0
Delhi,Govindpuri Main,2025-01,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-02,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-03,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-04,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-05,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-06,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-07,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-08,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-09,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2025-10,2,0,0,13000.0,0,0,0.0,1,0,1,0
Delhi,Govindpuri Main,2025-11,2,1,0,13000.0,0,1,1.0,0,0,1,0
Delhi,Govindpuri Main,2025-12,2,0,0,13000.0,1,0,-1.0,0,0,1,0
Delhi,Govindpuri Main,2026-01,2,0,0,13000.0,0,1,0.0,0,0,1,0
Delhi,Govindpuri Main,2026-02,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2026-03,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2026-04,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2026-05,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Govindpuri Main,2026-06,2,0,0,13000.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2024-01,6,1,0,160900.0,0,0,1.0,1,0,1,0
Delhi,Greater Kailash 1,2024-02,6,1,0,160900.0,1,0,0.0,1,0,1,0
Delhi,Greater Kailash 1,2024-03,6,1,2,160900.0,1,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2024-04,6,0,0,160900.0,1,0,-1.0,1,0,1,0
Delhi,Greater Kailash 1,2024-05,6,1,0,160900.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 1,2024-06,6,0,1,160900.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 1,2024-07,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2024-08,6,0,0,160900.0,0,0,0.0,2,0,1,0
Delhi,Greater Kailash 1,2024-09,6,2,3,160900.0,0,0,2.0,1,0,1,0
Delhi,Greater Kailash 1,2024-10,6,1,0,160900.0,2,0,-0.5,0,0,1,0
Delhi,Greater Kailash 1,2024-11,6,0,0,160900.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 1,2024-12,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2025-01,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2025-02,6,0,0,160900.0,0,0,0.0,1,0,1,0
Delhi,Greater Kailash 1,2025-03,6,1,0,160900.0,0,1,1.0,0,0,1,0
Delhi,Greater Kailash 1,2025-04,6,0,0,160900.0,1,1,-1.0,2,0,1,0
Delhi,Greater Kailash 1,2025-05,6,2,0,160900.0,0,1,2.0,1,0,1,0
Delhi,Greater Kailash 1,2025-06,6,1,0,160900.0,2,0,-0.5,0,0,1,0
Delhi,Greater Kailash 1,2025-07,6,0,0,160900.0,1,1,-1.0,1,0,1,0
Delhi,Greater Kailash 1,2025-08,6,1,0,160900.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 1,2025-09,6,0,1,160900.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 1,2025-10,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2025-11,6,0,0,160900.0,0,2,0.0,0,0,1,0
Delhi,Greater Kailash 1,2025-12,6,0,0,160900.0,0,1,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-01,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-02,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-03,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-04,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-05,6,0,0,160900.0,0,1,0.0,0,0,1,0
Delhi,Greater Kailash 1,2026-06,6,0,0,160900.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2024-01,4,0,0,55350.0,0,0,0.0,1,0,1,0
Delhi,Greater Kailash 2,2024-02,4,1,0,55350.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 2,2024-03,4,0,0,55350.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 2,2024-04,4,0,0,55350.0,0,0,0.0,1,0,1,0
Delhi,Greater Kailash 2,2024-05,4,1,0,55350.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 2,2024-06,4,0,0,55350.0,1,0,-1.0,1,0,1,0
Delhi,Greater Kailash 2,2024-07,4,1,0,55350.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 2,2024-08,4,0,0,55350.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 2,2024-09,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2024-10,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2024-11,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2024-12,4,0,0,55350.0,0,0,0.0,1,0,1,0
Delhi,Greater Kailash 2,2025-01,4,1,0,55350.0,0,0,1.0,0,0,1,0
Delhi,Greater Kailash 2,2025-02,4,0,0,55350.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 2,2025-03,4,0,0,55350.0,0,0,0.0,1,0,1,0
Delhi,Greater Kailash 2,2025-04,4,1,0,55350.0,0,1,1.0,0,0,1,0
Delhi,Greater Kailash 2,2025-05,4,0,0,55350.0,1,0,-1.0,0,0,1,0
Delhi,Greater Kailash 2,2025-06,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-07,4,0,0,55350.0,0,1,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-08,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-09,4,0,0,55350.0,0,1,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-10,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-11,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2025-12,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-01,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-02,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-03,4,0,0,55350.0,0,1,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-04,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-05,4,0,0,55350.0,0,0,0.0,0,0,1,0
Delhi,Greater Kailash 2,2026-06,4,0,0,55350.0,0,1,0.0,0,0,1,0
Delhi,Green Park,2024-01,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-02,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-03,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-04,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-05,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-06,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-07,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-08,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-09,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-10,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2024-11,3,0,0,240000.0,0,0,0.0,1,0,1,0
Delhi,Green Park,2024-12,3,1,0,240000.0,0,0,1.0,0,0,1,0
Delhi,Green Park,2025-01,3,0,0,240000.0,1,0,-1.0,0,0,1,0
Delhi,Green Park,2025-02,3,0,0,240000.0,0,1,0.0,1,0,1,0
Delhi,Green Park,2025-03,3,1,0,240000.0,0,0,1.0,0,0,1,0
Delhi,Green Park,2025-04,3,0,0,240000.0,1,0,-1.0,1,0,1,0
Delhi,Green Park,2025-05,3,1,0,240000.0,0,0,1.0,0,0,1,0
Delhi,Green Park,2025-06,3,0,2,240000.0,1,0,-1.0,0,0,1,0
Delhi,Green Park,2025-07,3,0,0,240000.0,0,0,0.0,1,0,1,0
Delhi,Green Park,2025-08,3,1,0,240000.0,0,0,1.0,0,0,1,0
Delhi,Green Park,2025-09,3,0,0,240000.0,1,0,-1.0,2,0,1,0
Delhi,Green Park,2025-10,3,2,0,240000.0,0,0,2.0,0,0,1,0
Delhi,Green Park,2025-11,3,0,0,240000.0,2,0,-1.0,0,0,1,0
Delhi,Green Park,2025-12,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2026-01,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2026-02,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2026-03,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2026-04,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,Green Park,2026-05,3,0,0,240000.0,0,1,0.0,0,0,1,0
Delhi,Green Park,2026-06,3,0,0,240000.0,0,0,0.0,0,0,1,0
Delhi,"Guru Angad Nagar West, Laxmi Nagar",2024-01,4,0,0,15350.0,0,0,0.0,0,0,1,0
Delhi,"Guru Angad Nagar West, Laxmi Nagar",2024-02,4,0,0,15350.0,0,0,0.0,1,0,1,0
Delhi,"Guru Angad Nagar West, Laxmi Nagar",2024-03,4,1,0,15350.0,0,0,1.0,0,0,1,0
