tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split
T02360,2024-10,41514,7.0,4.0,2,6.0,10,61000.0,0.7226477814713109,0.7142857142857143,0,train
T02360,2024-11,41514,8.0,5.0,2,5.2,10,61000.0,0.7226477814713109,0.75,0,train
T02360,2024-12,41514,9.0,6.0,2,4.666666666666667,10,61000.0,0.7226477814713109,0.7777777777777778,1,train
T02360,2025-01,41514,10.0,6.0,2,4.666666666666667,10,61000.0,0.7226477814713109,0.8,1,train
T02360,2025-02,41514,11.0,6.0,3,4.666666666666667,10,91500.0,0.7226477814713109,0.7272727272727273,1,train
T02361,2024-06,216672,2.0,1.0,1,3.0,3,20500.0,0.09230542017427264,0.5,1,train
T02361,2024-07,216672,4.0,2.0,1,2.5,3,20500.0,0.18461084034854527,0.75,1,train
T02361,2024-08,216672,5.0,2.0,2,2.5,3,41000.0,0.09230542017427264,0.6,1,train
T02361,2024-09,216672,7.0,3.0,3,3.3333333333333335,5,61500.0,0.18461084034854527,0.5714285714285714,1,train
T02361,2024-10,216672,9.0,4.0,3,3.25,5,61500.0,0.18461084034854527,0.6666666666666666,1,train
T02361,2024-11,216672,11.0,6.0,3,7.166666666666667,15,61500.0,0.18461084034854527,0.7272727272727273,0,train
T02361,2024-12,216672,12.0,7.0,3,6.285714285714286,15,61500.0,0.09230542017427264,0.75,1,train
T02361,2025-01,216672,13.0,7.0,3,6.285714285714286,15,61500.0,0.09230542017427264,0.7692307692307693,1,train
T02361,2025-02,216672,15.0,8.0,3,5.75,15,61500.0,0.18461084034854527,0.8,1,train
T02361,2025-03,216672,17.0,8.0,5,5.75,15,102500.0,0.18461084034854527,0.7058823529411765,1,train
T02361,2025-04,216672,19.0,10.0,5,6.6,15,102500.0,0.18461084034854527,0.7368421052631579,0,train
T02361,2025-08,216672,21.0,11.0,5,6.181818181818182,15,102500.0,0.0,0.7619047619047619,0,validation
T02361,2025-09,216672,21.0,11.0,5,6.181818181818182,15,102500.0,0.0,0.7619047619047619,0,validation
T02361,2025-10,216672,21.0,11.0,5,6.181818181818182,15,102500.0,0.0,0.7619047619047619,0,test
T02361,2025-11,216672,22.0,12.0,5,5.833333333333333,15,102500.0,0.04661423718800768,0.7727272727272727,0,test
T02361,2025-12,216672,22.0,12.0,5,5.833333333333333,15,102500.0,0.0,0.7727272727272727,0,test
T02370,2025-07,140016,2.0,2.0,0,5.5,10,0.0,0.11427265455376528,1.0,1,validation
T02370,2025-08,140016,2.0,2.0,0,5.5,10,0.0,0.0,1.0,1,validation
T02370,2025-09,140016,2.0,2.0,0,5.5,10,0.0,0.0,1.0,1,validation
T02370,2025-10,140016,3.0,2.0,1,5.5,10,16500.0,0.11427265455376528,0.6666666666666666,1,test
T02370,2025-11,140016,4.0,4.0,0,11.5,30,0.0,0.11427265455376528,1.0,1,test
T02370,2025-12,140016,5.0,4.0,1,11.5,30,16500.0,0.11427265455376528,0.8,0,test
T02371,2024-12,32059,2.0,2.0,0,30.0,45,0.0,4.398140927664619,1.0,1,train
T02371,2025-01,32059,3.0,3.0,0,20.666666666666668,45,0.0,4.398140927664619,1.0,1,train
T02371,2025-02,32059,4.0,3.0,1,20.666666666666668,45,141500.0,4.398140927664619,0.75,1,train
T02371,2025-03,32059,5.0,3.0,2,20.666666666666668,45,283000.0,4.398140927664619,0.6,1,train
T02371,2025-04,32059,6.0,3.0,3,20.666666666666668,45,424500.0,4.398140927664619,0.5,1,train
T02371,2025-05,32059,7.0,4.0,3,16.0,45,424500.0,4.398140927664619,0.5714285714285714,1,train
T02371,2025-06,32059,8.0,4.0,4,16.0,45,566000.0,4.398140927664619,0.5,0,train
T02371,2025-07,32059,9.0,4.0,5,16.0,45,707500.0,4.398140927664619,0.4444444444444444,0,validation
T02371,2025-08,32059,13.0,7.0,6,10.714285714285714,45,834500.0,16.235690445740666,0.5384615384615384,0,validation
T02371,2025-09,32059,16.0,8.0,7,9.75,45,961500.0,12.289840606381983,0.5625,0,validation
T02371,2025-10,32059,20.0,10.0,8,8.4,45,1088500.0,16.235690445740666,0.6,1,test
T02371,2025-11,32059,24.0,13.0,9,9.461538461538462,45,1215500.0,16.235690445740666,0.625,1,test
T02371,2025-12,32059,27.0,14.0,9,9.5,45,1215500.0,11.837549518076047,0.6666666666666666,1,test
T02372,2024-04,86910,2.0,2.0,0,8.0,15,0.0,0.34518467380048323,1.0,1,train
T02372,2024-05,86910,4.0,2.0,1,8.0,15,21000.0,0.5810608675641468,0.75,0,train
T02372,2024-06,86910,5.0,3.0,1,8.666666666666666,15,21000.0,0.23587619376366356,0.8,0,train
T02372,2024-07,86910,7.0,5.0,1,6.8,15,21000.0,0.5810608675641468,0.8571428571428571,0,train
T02372,2024-08,86910,9.0,6.0,1,5.833333333333333,15,21000.0,0.5810608675641468,0.8888888888888888,1,train
T02372,2024-09,86910,10.0,7.0,1,5.428571428571429,15,21000.0,0.23587619376366356,0.9,1,train
T02372,2024-10,86910,12.0,9.0,1,5.666666666666667,15,21000.0,0.5810608675641468,0.9166666666666666,1,train
T02372,2024-11,86910,14.0,10.0,2,5.4,15,42000.0,0.5810608675641468,0.8571428571428571,1,train
T02372,2024-12,86910,16.0,12.0,2,6.583333333333333,15,42000.0,0.5810608675641468,0.875,1,train
T02372,2025-01,86910,18.0,13.0,3,6.615384615384615,15,63000.0,0.5810608675641468,0.8333333333333334,1,train
T02372,2025-02,86910,19.0,13.0,3,6.615384615384615,15,63000.0,0.34518467380048323,0.8421052631578947,1,train
T02372,2025-03,86910,20.0,13.0,4,6.615384615384615,15,84000.0,0.23587619376366356,0.8,0,train
T02372,2025-04,86910,20.0,13.0,4,6.615384615384615,15,84000.0,0.0,0.8,0,train
T02373,2025-03,153850,2.0,2.0,0,2.0,2,0.0,0.44263893402664933,1.0,1,train
T02373,2025-04,153850,3.0,2.0,1,2.0,2,68600.0,0.44263893402664933,0.6666666666666666,1,train
T02373,2025-05,153850,4.0,2.0,1,2.0,2,68600.0,0.44263893402664933,0.75,1,train
T02373,2025-06,153850,5.0,2.0,2,2.0,2,137200.0,0.44263893402664933,0.6,0,train
T02373,2025-07,153850,6.0,2.0,3,2.0,2,205800.0,0.44263893402664933,0.5,0,validation
T02373,2025-08,153850,7.0,3.0,3,2.3333333333333335,3,205800.0,0.44263893402664933,0.5714285714285714,0,validation
T02373,2025-09,153850,8.0,4.0,3,3.0,5,205800.0,0.44263893402664933,0.625,0,validation
T02373,2025-10,153850,9.0,5.0,3,3.4,5,205800.0,0.44263893402664933,0.6666666666666666,1,test
T02373,2025-11,153850,10.0,5.0,4,3.4,5,274400.0,0.44263893402664933,0.6,0,test
T02373,2025-12,153850,11.0,6.0,3,7.833333333333333,30,205800.0,0.44263893402664933,0.7272727272727273,1,test
T02375,2024-07,44829,2.0,1.0,1,15.0,15,15500.0,0.6692096633875393,0.5,1,train
T02375,2024-08,44829,4.0,3.0,1,8.666666666666666,15,15500.0,0.6692096633875393,0.75,0,train
T02375,2024-09,44829,5.0,3.0,2,8.666666666666666,15,31000.0,0.33460483169376964,0.6,0,train
T02375,2024-10,44829,7.0,5.0,2,6.4,15,31000.0,0.6692096633875393,0.7142857142857143,0,train
T02375,2024-11,44829,8.0,5.0,2,6.4,15,31000.0,0.33460483169376964,0.75,0,train
T02375,2024-12,44829,10.0,6.0,2,5.833333333333333,15,31000.0,0.6692096633875393,0.8,0,train
T02375,2025-01,44829,11.0,7.0,2,5.285714285714286,15,31000.0,0.33460483169376964,0.8181818181818182,0,train
T02375,2025-02,44829,13.0,8.0,2,5.0,15,31000.0,0.6692096633875393,0.8461538461538461,0,train
T02375,2025-03,44829,13.0,8.0,2,5.0,15,31000.0,0.0,0.8461538461538461,0,train
T02375,2025-04,44829,15.0,9.0,2,4.666666666666667,15,31000.0,0.6692096633875393,0.8666666666666667,0,train
T02375,2025-05,44829,16.0,10.0,2,4.4,15,31000.0,0.33460483169376964,0.875,0,train
T02376,2024-07,33117,2.0,1.0,1,1.0,1,13000.0,0.37744964821692784,0.5,1,train
T02376,2024-08,33117,2.0,1.0,1,1.0,1,13000.0,0.0,0.5,1,train
T02376,2024-09,33117,3.0,2.0,1,8.0,15,13000.0,0.37744964821692784,0.6666666666666666,1,train
T02376,2024-10,33117,3.0,2.0,1,8.0,15,13000.0,0.0,0.6666666666666666,1,train
T02376,2024-11,33117,4.0,3.0,1,6.0,15,13000.0,0.37744964821692784,0.75,1,train
T02376,2024-12,33117,5.0,3.0,2,6.0,15,26000.0,0.37744964821692784,0.6,0,train
T02376,2025-01,33117,6.0,4.0,2,12.0,30,26000.0,0.37744964821692784,0.6666666666666666,0,train
T02376,2025-02,33117,7.0,5.0,2,10.2,30,26000.0,0.37744964821692784,0.7142857142857143,0,train
T02376,2025-03,33117,8.0,5.0,2,10.2,30,26000.0,0.37744964821692784,0.75,0,train
T02376,2025-04,33117,8.0,5.0,2,10.2,30,26000.0,0.0,0.75,0,train
T02378,2024-10,102836,2.0,2.0,0,16.5,30,0.0,0.06904196973822396,1.0,1,train
T02378,2024-11,102836,2.0,2.0,0,16.5,30,0.0,0.0,1.0,1,train
T02378,2024-12,102836,3.0,2.0,1,16.5,30,7600.0,0.06904196973822396,0.6666666666666666,1,train
T02378,2025-01,102836,4.0,3.0,1,14.333333333333334,30,7600.0,0.06904196973822396,0.75,0,train
T02378,2025-05,102836,5.0,4.0,1,11.0,30,7600.0,0.0,0.8,0,train
T02378,2025-06,102836,5.0,4.0,1,11.0,30,7600.0,0.0,0.8,1,train
T02378,2025-07,102836,5.0,4.0,1,11.0,30,7600.0,0.0,0.8,0,validation
T02378,2025-08,102836,6.0,4.0,1,11.0,30,7600.0,0.097242210898907,0.8333333333333334,1,validation
T02378,2025-09,102836,7.0,4.0,2,11.0,30,18100.0,0.097242210898907,0.7142857142857143,1,validation
T02378,2025-10,102836,8.0,4.0,2,11.0,30,18100.0,0.097242210898907,0.75,1,test
T02378,2025-11,102836,9.0,4.0,3,11.0,30,28600.0,0.097242210898907,0.6666666666666666,1,test
T02378,2025-12,102836,10.0,4.0,4,11.0,30,39100.0,0.097242210898907,0.6,1,test
T02387,2025-02,231275,2.0,1.0,1,10.0,10,19500.0,0.1643065614528159,0.5,0,train
T02387,2025-03,231275,4.0,3.0,1,5.666666666666667,10,19500.0,0.1643065614528159,0.75,0,train
T02387,2025-04,231275,6.0,3.0,1,5.666666666666667,10,19500.0,0.1643065614528159,0.8333333333333334,0,train
T02387,2025-05,231275,8.0,4.0,2,4.75,10,39000.0,0.1643065614528159,0.75,0,train
T02387,2025-06,231275,10.0,4.0,3,4.75,10,58500.0,0.1643065614528159,0.7,0,train
T02387,2025-07,231275,12.0,5.0,3,5.2,10,58500.0,0.1643065614528159,0.75,0,validation
T02387,2025-08,231275,14.0,5.0,4,5.2,10,78000.0,0.1643065614528159,0.7142857142857143,0,validation
T02387,2025-09,231275,16.0,5.0,4,5.2,10,78000.0,0.1643065614528159,0.75,0,validation
T02387,2025-10,231275,18.0,6.0,4,6.0,10,78000.0,0.1643065614528159,0.7777777777777778,0,test
T02387,2025-11,231275,20.0,8.0,4,5.5,10,78000.0,0.1643065614528159,0.8,0,test
T02387,2025-12,231275,21.0,9.0,4,5.444444444444445,10,78000.0,0.08215328072640796,0.8095238095238095,0,test
T02388,2024-09,53612,2.0,1.0,0,1.0,1,0.0,0.6267253599940312,1.0,1,train
T02388,2024-10,53612,2.0,1.0,0,1.0,1,0.0,0.0,1.0,1,train
T02388,2024-11,53612,4.0,3.0,0,4.0,10,0.0,0.6267253599940312,1.0,1,train
T02388,2024-12,53612,6.0,4.0,0,5.5,10,0.0,0.6267253599940312,1.0,1,train
T02388,2025-01,53612,8.0,5.0,1,4.8,10,17300.0,0.6267253599940312,0.875,1,train
T02388,2025-02,53612,10.0,6.0,2,4.5,10,34600.0,0.6267253599940312,0.8,1,train
T02388,2025-03,53612,11.0,7.0,2,4.0,10,34600.0,0.3133626799970156,0.8181818181818182,1,train
T02388,2025-04,53612,13.0,8.0,3,4.125,10,51900.0,0.6267253599940312,0.7692307692307693,1,train
T02388,2025-05,53612,15.0,8.0,4,4.125,10,69200.0,0.6267253599940312,0.7333333333333333,1,train
T02388,2025-06,53612,17.0,8.0,6,4.125,10,103800.0,0.6267253599940312,0.6470588235294118,1,train
T02388,2025-07,53612,18.0,8.0,7,4.125,10,121100.0,0.3133626799970156,0.6111111111111112,0,validation
T02388,2025-08,53612,20.0,9.0,8,4.0,10,138400.0,0.6267253599940312,0.6,0,validation
T02388,2025-09,53612,22.0,10.0,8,3.7,10,138400.0,0.6267253599940312,0.6363636363636364,1,validation
T02388,2025-10,53612,24.0,11.0,8,4.2727272727272725,10,138400.0,0.593150787137208,0.6666666666666666,1,test
T02388,2025-11,53612,26.0,12.0,8,4.083333333333333,10,138400.0,0.593150787137208,0.6923076923076923,1,test
T02388,2025-12,53612,27.0,12.0,9,4.083333333333333,10,154800.0,0.296575393568604,0.6666666666666666,1,test
T02393,2024-06,67529,2.0,0.0,0,0.0,0,0.0,5.18295843267337,1.0,0,train
T02393,2024-07,67529,3.0,1.0,0,7.0,7,0.0,5.18295843267337,1.0,0,train
T02393,2024-08,67529,4.0,2.0,0,6.0,7,0.0,5.18295843267337,1.0,0,train
T02393,2024-09,67529,5.0,2.0,0,6.0,7,0.0,5.18295843267337,1.0,1,train
T02393,2024-10,67529,6.0,3.0,0,4.666666666666667,7,0.0,5.18295843267337,1.0,0,train
T02393,2024-11,67529,6.0,3.0,0,4.666666666666667,7,0.0,0.0,1.0,0,train
T02393,2024-12,67529,7.0,3.0,1,4.666666666666667,7,350500.0,5.18295843267337,0.8571428571428571,0,train
T02393,2025-01,67529,9.0,5.0,1,3.2,7,350500.0,1.4689985043462808,0.8888888888888888,0,train
T02393,2025-02,67529,11.0,6.0,1,3.1666666666666665,7,350500.0,1.4689985043462808,0.9090909090909091,1,train
T02393,2025-03,67529,14.0,7.0,3,3.142857142857143,7,751100.0,6.6519569370196505,0.7857142857142857,1,train
T02393,2025-04,67529,16.0,8.0,3,3.375,7,751100.0,5.917457684846511,0.8125,1,train
T02393,2025-05,67529,17.0,8.0,4,3.375,7,801200.0,0.7344992521731404,0.7647058823529411,1,train
T02393,2025-06,67529,19.0,8.0,5,3.375,7,851300.0,1.4689985043462808,0.7368421052631579,1,train
T02393,2025-07,67529,20.0,8.0,6,3.375,7,901400.0,0.7344992521731404,0.7,1,validation
T02393,2025-08,67529,22.0,8.0,7,3.375,7,951500.0,1.4689985043462808,0.6818181818181818,0,validation
T02393,2025-09,67529,24.0,9.0,7,3.111111111111111,7,951500.0,1.4689985043462808,0.7083333333333334,1,validation
T02393,2025-10,67529,26.0,10.0,8,4.3,15,1001600.0,1.4689985043462808,0.6923076923076923,0,test
T02393,2025-11,67529,28.0,13.0,7,7.153846153846154,45,951500.0,1.4689985043462808,0.75,1,test
T02393,2025-12,67529,30.0,14.0,8,7.0,45,1001600.0,1.4689985043462808,0.7333333333333333,1,test
T02397,2024-03,63783,2.0,1.0,0,7.0,7,0.0,0.37627581016885375,1.0,0,train
T02397,2024-04,63783,4.0,1.0,1,7.0,7,12500.0,0.37627581016885375,0.75,0,train
T02397,2024-05,63783,6.0,2.0,2,4.0,7,25000.0,0.37627581016885375,0.6666666666666666,0,train
T02397,2024-06,63783,11.0,4.0,3,2.75,7,37500.0,0.7525516203377075,0.7272727272727273,1,train
T02397,2024-07,63783,17.0,8.0,4,4.5,15,46000.0,0.8779768903939922,0.7647058823529411,0,train
T02397,2024-08,63783,22.0,11.0,6,6.363636363636363,30,67000.0,0.7525516203377075,0.7272727272727273,0,train
T02397,2024-09,63783,27.0,12.0,8,5.916666666666667,30,92000.0,0.7525516203377075,0.7037037037037037,0,train
T02397,2024-10,63783,32.0,17.0,7,6.411764705882353,30,79500.0,0.6898389853095652,0.78125,1,train
T02397,2024-11,63783,37.0,19.0,9,5.947368421052632,30,100500.0,0.7525516203377075,0.7567567567567568,0,train
T02397,2024-12,63783,41.0,21.0,10,5.714285714285714,30,109000.0,0.6271263502814229,0.7560975609756098,0,train
T02397,2025-01,63783,46.0,23.0,12,6.608695652173913,30,130000.0,0.6898389853095652,0.7391304347826086,0,train
T02397,2025-02,63783,50.0,25.0,12,7.48,30,130000.0,0.5644137152532807,0.76,0,train
T02397,2025-03,63783,54.0,26.0,13,7.230769230769231,30,138500.0,0.5644137152532807,0.7592592592592593,0,train
T02397,2025-04,63783,57.0,27.0,13,7.333333333333333,30,138500.0,0.37627581016885375,0.7719298245614035,0,train
T02397,2025-05,63783,61.0,28.0,13,7.25,30,138500.0,0.5017010802251384,0.7868852459016393,0,train
T02397,2025-06,63783,64.0,29.0,14,7.172413793103448,30,147000.0,0.37627581016885375,0.78125,0,train
T02397,2025-07,63783,65.0,30.0,14,6.966666666666667,30,147000.0,0.1254252700562846,0.7846153846153846,1,validation
T02397,2025-08,63783,69.0,32.0,15,6.71875,30,155500.0,0.31356317514071147,0.782608695652174,1,validation
T02397,2025-09,63783,73.0,33.0,17,6.666666666666667,30,168500.0,0.31356317514071147,0.7671232876712328,1,validation
T02397,2025-10,63783,75.0,34.0,18,7.352941176470588,30,169000.0,0.1254252700562846,0.76,0,test
T02397,2025-11,63783,76.0,34.0,19,7.352941176470588,30,173500.0,0.0627126350281423,0.75,0,test
T02397,2025-12,63783,79.0,37.0,19,6.837837837837838,30,173500.0,0.2508505401125692,0.759493670886076,0,test
T02399,2025-04,47639,2.0,1.0,0,15.0,15,0.0,0.4261214551103088,1.0,0,train
T02399,2025-05,47639,3.0,2.0,0,8.5,15,0.0,0.4261214551103088,1.0,0,train
T02399,2025-06,47639,4.0,2.0,0,8.5,15,0.0,0.4261214551103088,1.0,0,train
T02399,2025-07,47639,5.0,3.0,0,6.0,15,0.0,0.4261214551103088,1.0,0,validation
T02399,2025-08,47639,6.0,4.0,0,5.25,15,0.0,0.4261214551103088,1.0,1,validation
T02399,2025-09,47639,7.0,4.0,1,5.25,15,20800.0,0.4261214551103088,0.8571428571428571,0,validation
T02399,2025-10,47639,8.0,4.0,1,5.25,15,20800.0,0.4261214551103088,0.875,0,test
T02399,2025-11,47639,9.0,5.0,1,7.2,15,20800.0,0.4261214551103088,0.8888888888888888,0,test
T02399,2025-12,47639,10.0,5.0,1,7.2,15,20800.0,0.4261214551103088,0.9,0,test
T02400,2024-05,148401,3.0,3.0,0,2.0,3,0.0,2.7115720244472747,1.0,0,train
T02400,2024-06,148401,6.0,4.0,0,3.25,7,0.0,4.067358036670912,1.0,0,train
T02400,2024-07,148401,9.0,6.0,1,4.166666666666667,10,201700.0,4.067358036670912,0.8888888888888888,0,train
T02400,2024-08,148401,11.0,8.0,1,4.125,10,201700.0,2.7115720244472747,0.9090909090909091,0,train
T02400,2024-09,148401,14.0,9.0,2,4.0,10,403400.0,4.067358036670912,0.8571428571428571,0,train
T02400,2024-10,148401,16.0,11.0,2,3.909090909090909,10,403400.0,2.7115720244472747,0.875,0,train
T02400,2024-11,148401,20.0,14.0,2,4.142857142857143,10,403400.0,4.130026077991388,0.9,1,train
T02400,2024-12,148401,24.0,16.0,3,4.25,10,605100.0,4.130026077991388,0.875,1,train
T02400,2025-01,148401,27.0,18.0,2,7.111111111111111,45,403400.0,2.774240065767751,0.9259259259259259,1,train
T02400,2025-02,148401,31.0,19.0,4,7.526315789473684,45,614900.0,4.130026077991388,0.8709677419354839,1,train
T02400,2025-03,148401,34.0,21.0,3,8.333333333333334,45,605100.0,4.067358036670912,0.9117647058823529,1,train
T02400,2025-04,148401,38.0,22.0,6,8.0,45,1018300.0,4.130026077991388,0.8421052631578947,1,train
T02400,2025-05,148401,38.0,22.0,6,8.0,45,1018300.0,0.0,0.8421052631578947,1,train
T02400,2025-06,148401,39.0,22.0,7,8.0,45,1028100.0,0.06266804132047628,0.8205128205128205,0,train
T02400,2025-07,148401,40.0,22.0,7,8.0,45,1028100.0,0.06266804132047628,0.825,1,validation
T02400,2025-08,148401,41.0,22.0,8,8.0,45,1037900.0,0.06266804132047628,0.8048780487804879,0,validation
T02400,2025-09,148401,42.0,22.0,8,8.0,45,1037900.0,0.06266804132047628,0.8095238095238095,0,validation
T02400,2025-10,148401,42.0,22.0,8,8.0,45,1037900.0,0.0,0.8095238095238095,0,test
T02401,2024-04,42630,2.0,0.0,0,0.0,0,0.0,0.28149190710767064,1.0,0,train
T02401,2024-05,42630,3.0,0.0,0,0.0,0,0.0,0.28149190710767064,1.0,0,train
T02401,2024-06,42630,4.0,1.0,0,3.0,3,0.0,0.28149190710767064,1.0,0,train
T02401,2024-07,42630,5.0,2.0,0,4.0,5,0.0,0.28149190710767064,1.0,1,train
T02401,2024-08,42630,5.0,2.0,0,4.0,5,0.0,0.0,1.0,0,train
T02401,2024-09,42630,6.0,2.0,0,4.0,5,0.0,0.28149190710767064,1.0,1,train
T02401,2024-10,42630,7.0,3.0,0,6.0,10,0.0,0.28149190710767064,1.0,0,train
T02401,2024-11,42630,8.0,4.0,0,5.75,10,0.0,0.28149190710767064,1.0,1,train
T02401,2024-12,42630,8.0,4.0,0,5.75,10,0.0,0.0,1.0,0,train
T02401,2025-01,42630,9.0,5.0,0,4.8,10,0.0,0.28149190710767064,1.0,0,train
T02401,2025-02,42630,10.0,5.0,1,4.8,10,12500.0,0.28149190710767064,0.9,0,train
T02401,2025-03,42630,11.0,6.0,1,5.166666666666667,10,12500.0,0.28149190710767064,0.9090909090909091,0,train
T02401,2025-04,42630,12.0,7.0,1,4.571428571428571,10,12500.0,0.28149190710767064,0.9166666666666666,1,train
T02401,2025-05,42630,13.0,8.0,1,4.375,10,12500.0,0.28149190710767064,0.9230769230769231,1,train
T02401,2025-06,42630,14.0,9.0,1,5.0,10,12500.0,0.28149190710767064,0.9285714285714286,1,train
T02401,2025-07,42630,15.0,10.0,1,5.5,10,12500.0,0.28149190710767064,0.9333333333333333,0,validation
T02401,2025-08,42630,16.0,10.0,2,5.5,10,25000.0,0.28149190710767064,0.875,0,validation
T02401,2025-09,42630,17.0,12.0,1,7.333333333333333,30,12500.0,0.28149190710767064,0.9411764705882353,0,validation
T02401,2025-10,42630,18.0,12.0,1,7.333333333333333,30,12500.0,0.28149190710767064,0.9444444444444444,1,test
T02401,2025-11,42630,18.0,12.0,1,7.333333333333333,30,12500.0,0.0,0.9444444444444444,0,test
T02401,2025-12,42630,19.0,12.0,1,7.333333333333333,30,12500.0,0.28149190710767064,0.9473684210526315,1,test
T02402,2025-05,162050,2.0,1.0,1,5.0,5,17000.0,0.10182042579450787,0.5,0,train
T02402,2025-06,162050,3.0,1.0,1,5.0,5,17000.0,0.10182042579450787,0.6666666666666666,0,train
T02402,2025-07,162050,3.0,1.0,1,5.0,5,17000.0,0.0,0.6666666666666666,1,validation
T02402,2025-08,162050,4.0,2.0,1,5.0,5,17000.0,0.10182042579450787,0.75,1,validation
T02402,2025-09,162050,4.0,2.0,1,5.0,5,17000.0,0.0,0.75,1,validation
T02402,2025-10,162050,5.0,2.0,2,5.0,5,34000.0,0.10182042579450787,0.6,0,test
T02402,2025-11,162050,6.0,3.0,2,18.333333333333332,45,34000.0,0.10182042579450787,0.6666666666666666,0,test
T02402,2025-12,162050,7.0,4.0,2,14.0,45,34000.0,0.10182042579450787,0.7142857142857143,1,test
T02404,2024-05,73663,2.0,1.0,0,5.0,5,0.0,0.1629040359474906,1.0,0,train
T02404,2024-06,73663,3.0,1.0,1,5.0,5,12500.0,0.1629040359474906,0.6666666666666666,0,train
T02404,2024-07,73663,4.0,2.0,1,4.0,5,12500.0,0.1629040359474906,0.75,0,train
T02404,2024-08,73663,5.0,3.0,1,3.3333333333333335,5,12500.0,0.1629040359474906,0.8,0,train
T02404,2024-09,73663,6.0,3.0,1,3.3333333333333335,5,12500.0,0.1629040359474906,0.8333333333333334,0,train
T02404,2024-10,73663,7.0,3.0,1,3.3333333333333335,5,12500.0,0.1629040359474906,0.8571428571428571,0,train
T02404,2024-11,73663,7.0,3.0,1,3.3333333333333335,5,12500.0,0.0,0.8571428571428571,0,train
T02404,2024-12,73663,7.0,3.0,1,3.3333333333333335,5,12500.0,0.0,0.8571428571428571,0,train
T02404,2025-01,73663,8.0,3.0,1,3.3333333333333335,5,12500.0,0.1629040359474906,0.875,0,train
T02404,2025-02,73663,9.0,3.0,1,3.3333333333333335,5,12500.0,0.1629040359474906,0.8888888888888888,0,train
T02404,2025-03,73663,9.0,3.0,1,3.3333333333333335,5,12500.0,0.0,0.8888888888888888,0,train
T02405,2024-03,177020,3.0,2.0,1,3.5,5,12500.0,0.13557790080216925,0.6666666666666666,0,train
T02405,2024-04,177020,4.0,2.0,1,3.5,5,12500.0,0.06778895040108462,0.75,0,train
T02405,2024-05,177020,5.0,3.0,1,3.3333333333333335,5,12500.0,0.06778895040108462,0.8,0,train
T02405,2024-06,177020,6.0,4.0,1,3.0,5,12500.0,0.06778895040108462,0.8333333333333334,0,train
T02405,2024-07,177020,8.0,6.0,1,3.1666666666666665,5,12500.0,0.13557790080216925,0.875,0,train
T02405,2024-08,177020,10.0,8.0,1,3.375,5,12500.0,0.13557790080216925,0.9,0,train
T02405,2024-09,177020,12.0,9.0,1,4.666666666666667,15,12500.0,0.13557790080216925,0.9166666666666666,0,train
T02405,2024-10,177020,14.0,9.0,1,4.666666666666667,15,12500.0,0.13557790080216925,0.9285714285714286,0,train
T02405,2024-11,177020,16.0,11.0,1,4.181818181818182,15,12500.0,0.13557790080216925,0.9375,0,train
T02405,2024-12,177020,18.0,11.0,2,4.181818181818182,15,25000.0,0.13557790080216925,0.8888888888888888,0,train
T02405,2025-01,177020,19.0,11.0,2,4.181818181818182,15,25000.0,0.06778895040108462,0.8947368421052632,0,train
T02407,2025-12,82894,2.0,1.0,0,3.0,3,0.0,0.10857239365937221,1.0,0,test
T02408,2024-04,133635,3.0,0.0,1,0.0,0,25500.0,0.5612302166348636,0.6666666666666666,1,train
T02408,2024-05,133635,5.0,0.0,2,0.0,0,51000.0,0.37415347775657576,0.6,1,train
T02408,2024-06,133635,8.0,0.0,4,0.0,0,102000.0,0.5612302166348636,0.5,1,train
T02408,2024-07,133635,11.0,1.0,6,10.0,10,734600.0,4.913383469899353,0.45454545454545453,0,train
T02408,2024-08,133635,15.0,2.0,8,6.0,10,785600.0,5.1004602087776405,0.4666666666666667,0,train
T02408,2024-09,133635,17.0,4.0,8,5.0,10,785600.0,0.37415347775657576,0.5294117647058824,0,train
T02408,2024-10,133635,20.0,6.0,8,4.0,10,785600.0,0.5612302166348636,0.6,0,train
T02408,2024-11,133635,24.0,10.0,8,3.4,10,785600.0,5.1004602087776405,0.6666666666666666,0,train
T02408,2024-12,133635,28.0,11.0,10,3.1818181818181817,10,836600.0,5.1004602087776405,0.6428571428571429,0,train
T02408,2025-01,133635,31.0,14.0,10,3.2857142857142856,10,836600.0,4.913383469899353,0.6774193548387096,0,train
T02408,2025-02,133635,34.0,15.0,10,3.533333333333333,10,836600.0,4.913383469899353,0.7058823529411765,0,train
T02408,2025-03,133635,36.0,16.0,10,3.5,10,836600.0,0.37415347775657576,0.7222222222222222,1,train
T02408,2025-04,133635,39.0,18.0,10,3.2777777777777777,10,836600.0,0.5612302166348636,0.7435897435897436,1,train
T02408,2025-05,133635,40.0,18.0,11,3.2777777777777777,10,1443700.0,4.539229992142777,0.725,0,train
T02408,2025-06,133635,41.0,18.0,12,3.2777777777777777,10,2050800.0,4.539229992142777,0.7073170731707317,0,train
T02408,2025-07,133635,42.0,19.0,12,3.3684210526315788,10,2050800.0,4.539229992142777,0.7142857142857143,0,validation
